Date,Province,temperature_2m_mean (°C),rain_sum (mm),Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak,Kejadian Banjir
August 2022,Gorontalo,22.635483709677416,15.025806685483872,0,0,0,3,1989,1,6
August 2022,Jakarta Raya,26.35188235483871,2.574193533870968,0,0,0,0,110,0,2
August 2022,Jambi,25.89717738709677,7.20322590483871,0,0,0,0,0,0,0
August 2022,Jawa Barat,20.054704709677416,3.025806625806452,0,0,0,16,2445,1,8
August 2022,Jawa Tengah,25.67271548387097,1.5774193851612903,0,0,0,7,1071,0,2
August 2022,Jawa Timur,26.047715741935484,1.990322596774193,1,0,1,10,7012,2,11
August 2022,Kalimantan Barat,25.461962741935483,10.029032364516128,0,0,0,4,16587,0,5
August 2022,Kalimantan Selatan,24.72258064516129,6.741935483870968,1,0,0,0,2025,1,4
August 2022,Kalimantan Tengah,25.794489064516128,5.938709662903226,0,0,0,0,6500,0,6
August 2022,Kalimantan Timur,25.98051,6.929032172580645,0,0,0,0,1746,0,3
August 2022,Kalimantan Utara,23.895699193548385,8.825806296774195,0,0,0,0,13,0,1
August 2022,Kepulauan Bangka Belitung,26.26290316129032,9.651612736774194,0,0,0,0,0,0,0
August 2022,Kepulauan Riau,27.10013512903226,13.77741914967742,0,0,0,0,0,0,0
August 2022,Lampung,25.71236548387097,5.541935436774193,0,0,0,13,552,1,2
August 2022,Maluku,22.00053735483871,9.387096925806452,1,0,0,13,1278,0,5
August 2022,Maluku Utara,24.08776935483871,16.887096829032256,0,0,0,0,50,0,1
August 2022,Nusa Tenggara Barat,24.601881193548387,0.8645161612903226,0,0,0,2,1404,2,3
August 2022,Nusa Tenggara Timur,25.51357474193549,0.9580645161290322,0,0,0,0,0,0,0
August 2022,Papua,19.403897903225808,39.24516135483872,0,0,0,0,0,0,0
August 2022,Papua Barat,21.1533600967742,13.71290329483871,3,0,10,6,352,0,2
August 2022,Riau,25.95067164516129,7.429032298387096,0,0,0,0,0,0,0
August 2022,Sulawesi Barat,16.40188164516129,10.993548119032258,0,0,0,0,600,1,2
August 2022,Sulawesi Selatan,23.74811777419355,11.245161722580646,0,0,0,26,3161,1,5
August 2022,Sulawesi Tengah,18.317069548387096,20.98387114516129,0,0,0,53,245,1,6
August 2022,Sulawesi Tenggara,24.58239235483871,8.619355083870968,0,0,0,0,0,0,0
August 2022,Sulawesi Utara,24.504031612903223,8.587096667741935,1,0,0,0,263,0,2
August 2022,Sumatera Barat,23.745027612903225,5.07096763548387,0,0,0,0,0,0,0
August 2022,Sumatera Selatan,25.752553741935483,7.3483872867741935,0,0,0,0,32,0,1
August 2022,Sumatera Utara,20.049328,9.083871096774194,0,0,0,6,28857,1,11
August 2022,Yogyakarta,24.77728516129032,0.9387096883870968,0,0,0,0,0,0,0
December 2018,Aceh,21.46196229032258,9.699999893548387,0,0,0,149,1169,25,14
December 2018,Bali,24.65927390322581,12.83870962903226,0,0,5,0,60,0,2
December 2018,Banten,25.734677193548382,7.922580770967742,0,0,0,0,649,1,4
December 2018,Bengkulu,25.429704451612903,9.245160906451613,0,0,0,0,0,0,0
December 2018,Gorontalo,23.172983709677418,12.687096767741934,0,0,0,0,1409,1,1
December 2018,Jakarta Raya,26.55161270967742,5.35161289032258,0,0,0,0,0,0,1
December 2018,Jambi,26.09153170967742,9.803225877419356,3,0,2,0,0,0,1
December 2018,Jawa Barat,20.442204032258065,8.66451625,0,0,4,15,453,1,3
December 2018,Jawa Tengah,25.255108290322585,10.693548623870967,0,0,0,1,3794,0,8
December 2018,Jawa Timur,26.59287622580645,10.932258370967745,0,0,0,0,1177,12,12
December 2018,Kalimantan Barat,25.542876,9.919354812903226,0,0,0,1,50,9,2
December 2018,Kalimantan Selatan,24.693548387096776,9.77741935483871,0,0,0,0,26,0,1
December 2018,Kalimantan Tengah,25.92379116129032,9.9645161,0,0,0,0,100,3,2
December 2018,Kalimantan Timur,26.49314516129032,8.49677407096774,0,0,0,0,0,0,0
December 2018,Kalimantan Utara,24.19583306451613,8.845161296774192,0,0,0,0,0,0,0
December 2018,Kepulauan Bangka Belitung,26.41492,13.258064516129032,0,0,0,0,0,0,0
December 2018,Kepulauan Riau,26.450939677419356,8.48387082580645,0,0,0,0,0,0,0
December 2018,Lampung,26.12540341935484,9.65483856903226,0,0,0,0,0,0,0
December 2018,Maluku,23.411693451612905,10.474193578709675,0,0,0,0,0,0,0
December 2018,Maluku Utara,24.485887129032257,16.2387097516129,0,0,0,3,0,0,1
December 2018,Nusa Tenggara Barat,25.34959706451613,7.690322633870968,0,0,0,0,200,5,2
December 2018,Nusa Tenggara Timur,26.40255364516129,10.380645383870968,0,0,0,0,46,0,2
December 2018,Papua,20.87002693548387,18.145161454838707,0,0,0,0,100,0,1
December 2018,Papua Barat,21.54516151612903,9.377419543548388,0,0,0,0,0,0,0
December 2018,Riau,25.74086058064516,7.412903259677419,0,0,0,0,2588,36,2
December 2018,Sulawesi Barat,16.13172037096774,11.264516258064516,0,0,0,0,0,0,0
December 2018,Sulawesi Selatan,25.01747329032258,9.912903203225806,2,0,0,92,2000,20,3
December 2018,Sulawesi Tengah,19.35174725806452,15.551612693548387,0,0,0,0,0,0,0
December 2018,Sulawesi Tenggara,26.71236516129032,8.358064438709677,0,0,0,0,0,0,0
December 2018,Sulawesi Utara,25.59569925806452,6.632258338709677,0,0,0,0,20,0,1
December 2018,Sumatera Barat,23.603092225806453,9.206451767741935,0,0,0,0,80,3,2
December 2018,Sumatera Selatan,26.053091516129037,11.26129050967742,0,0,0,0,100,0,1
December 2018,Sumatera Utara,19.796505193548384,9.248387286451612,25,5,17,44,335,14,4
December 2018,Yogyakarta,25.136155677419357,8.193548137096775,0,0,0,0,0,0,0
December 2019,Aceh,21.39596706451613,9.187096812903226,0,0,0,0,119,0,8
December 2019,Bali,25.878628516129037,10.580645132258065,0,0,0,0,0,0,0
December 2019,Banten,26.304838387096773,8.261290477419355,0,0,0,1,2155,0,2
December 2019,Bengkulu,25.473655451612903,12.374193677419354,0,0,0,27,469,5,2
December 2019,Gorontalo,23.54946306451613,14.29354831935484,0,0,0,0,0,0,0
December 2019,Jakarta Raya,26.73279567741936,10.574193361290323,0,0,0,0,0,0,0
December 2019,Jambi,25.53534951612903,9.9903226,0,0,0,0,16,0,1
December 2019,Jawa Barat,20.73655922580645,11.816129351612902,0,0,0,3,9780,0,7
December 2019,Jawa Tengah,25.501747516129036,7.625806480645162,0,0,0,0,200,0,4
December 2019,Jawa Timur,27.21303793548387,9.54516119032258,0,0,0,19,2041,2,5
December 2019,Kalimantan Barat,25.378091129032256,10.764515961290323,0,0,0,0,0,0,2
December 2019,Kalimantan Selatan,25.451612903225808,10.63225806451613,0,0,0,0,80,1,2
December 2019,Kalimantan Tengah,25.92244606451613,10.164516041935483,0,0,0,0,244,0,4
December 2019,Kalimantan Timur,26.25524196774193,7.329032159354839,0,0,0,0,0,0,0
December 2019,Kalimantan Utara,23.638440741935483,12.845161351612903,0,0,0,0,0,0,0
December 2019,Kepulauan Bangka Belitung,26.174731032258062,13.219355183870968,0,0,0,0,126,1,4
December 2019,Kepulauan Riau,26.06465061290323,11.18709666935484,0,0,0,0,0,0,0
December 2019,Lampung,26.712768225806453,9.993548206451614,0,0,0,31,3,0,1
December 2019,Maluku,23.79260777419355,6.464516311290322,0,0,0,0,107,0,1
December 2019,Maluku Utara,25.00618280645161,10.487096738709678,0,0,0,0,37,0,1
December 2019,Nusa Tenggara Barat,26.77809177419355,8.50322609,0,0,0,0,70,0,3
December 2019,Nusa Tenggara Timur,27.351747322580646,5.038709774193548,0,0,0,0,0,0,0
December 2019,Papua,20.844086354838712,15.235483458064516,0,0,0,518,0,22,3
December 2019,Papua Barat,21.81989251612903,8.164516583870968,0,0,0,0,84,21,2
December 2019,Riau,25.320967290322574,11.4032258,0,0,0,0,5443,73,7
December 2019,Sulawesi Barat,16.80228464516129,9.42903201935484,0,0,0,0,0,0,0
December 2019,Sulawesi Selatan,25.916398354838712,7.735483909677419,0,0,0,0,341,0,1
December 2019,Sulawesi Tengah,19.63521538709677,13.690322741935484,2,0,0,57,169,1,2
December 2019,Sulawesi Tenggara,28.34005329032258,5.05806450483871,0,0,0,0,0,0,0
December 2019,Sulawesi Utara,25.972176741935485,6.303225761290323,0,0,0,0,0,0,0
December 2019,Sumatera Barat,23.08010767741936,10.496774187096774,2,1,2,77,2574,6,10
December 2019,Sumatera Selatan,25.83252687096774,8.58709671935484,0,0,0,80,608,4,3
December 2019,Sumatera Utara,19.61774180645161,13.187096883870968,3,2,0,55,930,7,5
December 2019,Yogyakarta,25.84435490322581,11.90967767419355,0,0,0,0,0,0,0
December 2020,Aceh,20.44879035483871,16.47419351612903,0,0,0,17,2000,0,10
December 2020,Bali,24.422043451612904,20.970967330645163,0,0,0,0,0,0,0
December 2020,Banten,24.83185461290323,24.94193474516129,0,0,0,0,21,0,1
December 2020,Bengkulu,25.41572658064516,5.377419353225807,0,0,0,0,0,0,0
December 2020,Gorontalo,23.19381758064516,14.093548823870968,0,0,0,1,1402,0,2
December 2020,Jakarta Raya,25.8153230967742,9.006451680645162,0,0,0,0,0,0,0
December 2020,Jambi,26.255107483870965,5.006451512903226,0,0,0,0,5455,0,3
December 2020,Jawa Barat,19.82620916129032,18.58064520967742,1,0,2,1171,17567,77,19
December 2020,Jawa Tengah,24.48346780645161,17.306451832258066,0,0,0,287,8235,3,29
December 2020,Jawa Timur,25.637231032258065,9.63870994,4,0,0,0,30427,74,16
December 2020,Kalimantan Barat,25.613440903225804,6.683870983870968,2,0,0,61,2411,65,2
December 2020,Kalimantan Selatan,24.783870967741933,5.783870967741936,0,0,0,0,1429,1,5
December 2020,Kalimantan Tengah,26.27217758064516,7.525806480645161,0,0,0,0,9554,0,2
December 2020,Kalimantan Timur,26.47083296774193,7.303225725806452,0,0,0,0,77,5,1
December 2020,Kalimantan Utara,23.83360280645161,13.190322432258066,0,0,0,0,64,0,1
December 2020,Kepulauan Bangka Belitung,26.154301322580643,8.51290319032258,0,0,0,0,0,0,0
December 2020,Kepulauan Riau,26.11720429032258,6.816129029032258,0,0,0,12,381,1,1
December 2020,Lampung,25.983332322580644,9.658064474193548,0,0,0,0,0,0,0
December 2020,Maluku,23.356989064516128,11.306451861290322,0,0,0,0,0,0,0
December 2020,Maluku Utara,24.56693541935484,13.99677408064516,0,0,0,0,0,0,0
December 2020,Nusa Tenggara Barat,24.58145122580645,12.438710061290324,3,0,0,3,2014,5,7
December 2020,Nusa Tenggara Timur,25.71303758064516,15.01290322580645,0,0,0,0,0,0,0
December 2020,Papua,20.823656,23.061289722580646,0,0,0,0,0,0,1
December 2020,Papua Barat,21.67338738709677,12.280645291612904,0,0,0,0,0,0,0
December 2020,Riau,25.90309183870968,4.254838834838711,0,0,0,0,1870,0,5
December 2020,Sulawesi Barat,16.254704548387096,8.31290338064516,0,0,0,0,0,0,0
December 2020,Sulawesi Selatan,24.95954206451613,7.732258283870967,6,0,4,2430,1151,16,11
December 2020,Sulawesi Tengah,19.363709483870966,15.954838848387098,0,0,0,2,33,0,1
December 2020,Sulawesi Tenggara,26.44327964516129,9.606451583870967,0,0,0,0,0,0,0
December 2020,Sulawesi Utara,25.794759032258064,6.690322638709678,0,0,0,0,0,0,0
December 2020,Sumatera Barat,23.61438196774193,3.174193554838709,0,0,0,8,352,15,3
December 2020,Sumatera Selatan,26.088305903225805,6.635483811290323,0,0,0,1,866,7,3
December 2020,Sumatera Utara,19.445967741935483,9.55483851935484,0,0,0,80,19045,4,6
December 2020,Yogyakarta,24.782124096774197,14.316128974193548,0,0,0,0,0,0,0
December 2021,Aceh,20.7022854516129,8.606451522580645,3,0,0,2,36118,28,14
December 2021,Bali,24.91236593548387,18.35806468064516,0,0,0,0,100,0,1
December 2021,Banten,25.703226354838712,7.2999998774193555,0,0,0,0,192,0,4
December 2021,Bengkulu,25.704166612903222,5.425806425806452,0,0,0,31,159,1,7
December 2021,Gorontalo,23.274462806451613,8.093548422580644,0,0,0,0,0,0,0
December 2021,Jakarta Raya,26.253090741935484,7.1419354129032255,0,0,0,0,0,0,3
December 2021,Jambi,25.98077938709677,9.374193433870968,0,0,0,0,2305,0,7
December 2021,Jawa Barat,20.170161741935484,15.096774148387096,0,0,0,64,1722,15,30
December 2021,Jawa Tengah,24.800134193548388,16.135483967741933,0,0,1,4,5980,0,15
December 2021,Jawa Timur,26.129569870967742,10.109677716129031,0,0,0,24,7296,3,18
December 2021,Kalimantan Barat,25.710483903225807,8.406451725806452,0,0,0,0,2522,2,5
December 2021,Kalimantan Selatan,24.700000000000003,8.52258064516129,11,0,871,19812,102234,1357,6
December 2021,Kalimantan Tengah,26.09516109677419,10.03870988064516,0,0,0,0,0,0,0
December 2021,Kalimantan Timur,26.340187935483872,6.651612667741936,1,0,0,0,2793,0,7
December 2021,Kalimantan Utara,23.913575451612903,15.46129090967742,0,0,0,0,205,0,1
December 2021,Kepulauan Bangka Belitung,26.14395070967742,12.745161041935484,0,0,0,64,0,0,1
December 2021,Kepulauan Riau,26.22137093548387,13.151612716129032,0,0,0,4,124,0,3
December 2021,Lampung,26.105645032258064,9.070967774193548,1,0,0,411,2039,0,13
December 2021,Maluku,23.25376335483871,10.945161593548386,0,0,0,0,70,0,1
December 2021,Maluku Utara,24.404838935483877,15.948386670967745,0,0,0,0,0,0,0
December 2021,Nusa Tenggara Barat,25.283870806451613,10.364516061290322,1,0,0,4,203,2,9
December 2021,Nusa Tenggara Timur,26.486827709677417,9.245161548387095,0,0,0,0,153,0,5
December 2021,Papua,20.63373641935484,18.67419385,0,0,0,0,0,0,0
December 2021,Papua Barat,21.651210129032258,11.480645616129031,0,0,0,0,0,0,0
December 2021,Riau,25.807929967741934,6.841935408064517,0,0,0,3151,1776,12,18
December 2021,Sulawesi Barat,16.485887032258066,7.95806434516129,0,0,0,0,327,0,1
December 2021,Sulawesi Selatan,24.989785161290325,11.825806335483872,0,0,0,0,17,0,1
December 2021,Sulawesi Tengah,19.66465074193548,7.500000051612904,0,0,0,16,916,4,15
December 2021,Sulawesi Tenggara,26.53171996774193,6.500000182258065,0,0,0,4,48,1,4
December 2021,Sulawesi Utara,25.77231177419355,4.232258074193548,0,0,0,0,0,0,0
December 2021,Sumatera Barat,23.409005290322582,7.303225887096774,0,0,0,20,13172,15,14
December 2021,Sumatera Selatan,26.01102132258065,7.916129187096774,2,0,0,0,295,1,7
December 2021,Sumatera Utara,19.69771529032258,12.432258265483872,3,2,2,761,12576,37,17
December 2021,Yogyakarta,25.24489258064516,9.748387149677418,0,0,0,0,0,0,0
December 2022,Aceh,20.017607032258063,15.300000587096774,0,0,0,0,3599,0,12
December 2022,Bali,24.224865677419352,14.687097043225808,0,0,0,0,0,0,0
December 2022,Banten,25.37849477419355,14.380645154838708,0,0,0,3,8217,0,10
December 2022,Bengkulu,25.54233922580645,4.75806449032258,0,0,0,1,58,0,1
December 2022,Gorontalo,22.945430032258063,13.05806495483871,0,0,0,0,2234,0,1
December 2022,Jakarta Raya,26.06895141935484,7.429032520967742,0,0,0,1,373,0,1
December 2022,Jambi,25.60685541935484,7.825806441935485,0,0,0,0,0,0,0
December 2022,Jawa Barat,19.647312161290323,17.28387124516129,9,0,2,46,6526,1,20
December 2022,Jawa Tengah,24.812903161290325,11.025805887096777,9,0,0,123,131352,2,25
December 2022,Jawa Timur,26.009274032258062,4.483871152903226,0,0,0,10,225,0,6
December 2022,Kalimantan Barat,25.213172193548388,9.348386774193548,0,0,0,0,3553,0,4
December 2022,Kalimantan Selatan,24.948387096774194,6.880645161290322,0,0,0,0,11,0,1
December 2022,Kalimantan Tengah,26.15497325806452,5.900000022580645,0,0,0,0,0,0,0
December 2022,Kalimantan Timur,26.400671741935486,8.17419355967742,0,0,0,0,9,0,1
December 2022,Kalimantan Utara,23.93037687096774,11.21935468064516,0,0,0,0,0,0,1
December 2022,Kepulauan Bangka Belitung,26.085214967741937,9.722580993548387,0,0,0,0,0,0,0
December 2022,Kepulauan Riau,25.86801016129032,13.000000443548387,0,0,0,1,998,0,1
December 2022,Lampung,25.835887032258064,8.545161377419355,0,0,0,0,27,0,2
December 2022,Maluku,23.115860612903223,12.706451996774192,0,0,0,0,90,0,1
December 2022,Maluku Utara,24.255913774193548,15.80000003548387,0,0,0,0,30,0,1
December 2022,Nusa Tenggara Barat,24.735348935483877,9.17741935483871,0,0,0,3,269,0,3
December 2022,Nusa Tenggara Timur,26.08212332258065,7.012903227096775,1,0,0,126,1435,14,6
December 2022,Papua,20.918279032258063,17.006451414516132,0,0,0,0,0,0,0
December 2022,Papua Barat,21.49166641935484,14.170967322580644,0,0,0,0,38,0,1
December 2022,Riau,25.44838641935484,8.161290232258064,0,0,0,0,665,0,2
December 2022,Sulawesi Barat,16.243682903225807,9.50000009032258,1,0,0,343,1474,4,6
December 2022,Sulawesi Selatan,24.628091322580644,10.964516551612904,4,1,0,1,20114,0,11
December 2022,Sulawesi Tengah,18.98481106451613,10.82580657548387,0,0,0,165,1155,6,7
December 2022,Sulawesi Tenggara,26.08938158064516,5.609677388387097,4,0,3,0,0,0,1
December 2022,Sulawesi Utara,25.580645032258065,6.961290425806451,1,0,0,0,64,0,2
December 2022,Sumatera Barat,23.35752667741936,6.667741874193549,0,0,0,0,920,0,2
December 2022,Sumatera Selatan,25.89354832258065,8.861290403225805,0,0,0,0,1932,0,3
December 2022,Sumatera Utara,19.242607645161293,12.60000020967742,0,1,1,2,6808,0,7
December 2022,Yogyakarta,25.027418967741934,9.69032249032258,0,0,0,0,0,0,0
February 2018,Aceh,21.54836296428571,4.86071436,0,0,0,3,5049,2,6
February 2018,Bali,24.31339285714285,24.874999325,0,0,0,0,0,2,2
February 2018,Banten,25.517559928571423,8.249999946428572,0,0,0,1,422,1,2
February 2018,Bengkulu,25.567857107142856,7.557142719642857,0,0,0,0,9,0,1
February 2018,Gorontalo,23.025000357142854,13.7928576,0,0,0,0,45,0,1
February 2018,Jakarta Raya,25.640179035714286,9.274999921428572,1,0,0,0,0,0,2
February 2018,Jambi,25.674702,8.025000007142857,0,0,0,0,606,4,1
February 2018,Jawa Barat,19.77247025,16.167857364285716,3,0,0,225,28991,104,10
February 2018,Jawa Tengah,24.181548142857142,16.192856739285713,6,0,0,103,23343,4,26
February 2018,Jawa Timur,25.28720271428572,9.846428867857142,2,2,1,3,9964,53,21
February 2018,Kalimantan Barat,25.46264907142857,9.55000013,0,0,0,0,296,0,1
February 2018,Kalimantan Selatan,24.7,7.899999999999999,0,0,0,0,0,1,1
February 2018,Kalimantan Tengah,25.94449371428572,10.367857207142857,0,0,0,0,70,0,1
February 2018,Kalimantan Timur,25.857589,8.375000010714286,0,0,0,0,0,0,1
February 2018,Kalimantan Utara,24.13348242857143,6.857142892857143,0,0,0,0,0,0,0
February 2018,Kepulauan Bangka Belitung,26.049553178571426,7.785714222857143,0,0,0,0,0,0,0
February 2018,Kepulauan Riau,25.71250032142857,2.114285685,0,0,0,0,0,0,0
February 2018,Lampung,25.709226642857143,11.992856717857142,9,0,0,111,1759,4,3
February 2018,Maluku,23.117857392857143,11.52142855,0,0,0,0,0,0,0
February 2018,Maluku Utara,24.62514896428572,10.967856921428572,0,0,0,0,0,0,0
February 2018,Nusa Tenggara Barat,24.515922678571428,12.275000157142856,1,0,0,6,72,6,6
February 2018,Nusa Tenggara Timur,25.45610142857143,14.517857271428571,4,0,0,397,2192,0,6
February 2018,Papua,20.749107285714285,16.796428900000002,0,0,0,0,5,13,1
February 2018,Papua Barat,21.4193455,8.317857282142857,0,0,0,0,996,0,2
February 2018,Riau,25.815624928571427,5.071428675,0,0,0,0,0,0,0
February 2018,Sulawesi Barat,15.882738071428571,9.828571485714289,0,0,0,0,0,0,0
February 2018,Sulawesi Selatan,24.62351225,11.425000235714284,0,0,0,0,0,0,0
February 2018,Sulawesi Tengah,19.18258946428572,15.150000142857142,0,0,0,0,0,0,0
February 2018,Sulawesi Tenggara,26.4705355,8.878571335714286,0,0,0,0,289,0,1
February 2018,Sulawesi Utara,25.350743892857142,7.753571585714285,0,0,0,4,17,0,1
February 2018,Sumatera Barat,23.173066214285715,5.717857157142857,3,0,2,10,2297,17,7
February 2018,Sumatera Selatan,25.60133975,9.410714110714284,0,0,0,0,257,1,3
February 2018,Sumatera Utara,19.699107107142854,10.278571485714284,0,0,0,0,0,1,1
February 2018,Yogyakarta,24.89226217857143,7.960714192857144,0,0,0,0,0,0,0
February 2019,Aceh,21.93809482142857,6.939285771428572,0,0,0,3,136,6,4
February 2019,Bali,24.96800632142857,21.07142858928572,0,0,0,0,1,0,1
February 2019,Banten,26.06145871428572,6.103571296428571,0,0,0,0,0,0,1
February 2019,Bengkulu,26.06324328571429,12.546428292857144,1,0,0,0,0,0,1
February 2019,Gorontalo,22.96919657142857,4.307142726785714,0,0,0,0,0,0,0
February 2019,Jakarta Raya,26.193750035714285,8.775000167857142,0,0,0,0,0,0,0
February 2019,Jambi,25.753868642857142,9.614285592857144,0,0,0,0,600,2,6
February 2019,Jawa Barat,20.342856607142856,11.182142710714286,0,0,0,76,6470,61,21
February 2019,Jawa Tengah,24.761458178571427,11.389285644285716,0,0,0,5,645,2,12
February 2019,Jawa Timur,25.80252925,8.571428482142858,0,0,0,2,400,0,8
February 2019,Kalimantan Barat,25.48139875,9.282142971428572,0,0,0,0,3308,10,3
February 2019,Kalimantan Selatan,25.214285714285715,8.875,0,0,0,0,21,1,3
February 2019,Kalimantan Tengah,25.914733107142855,11.307142575,0,0,0,0,204,0,4
February 2019,Kalimantan Timur,26.645982178571423,3.971428535714286,0,0,0,0,0,0,1
February 2019,Kalimantan Utara,24.11681542857143,6.0250001371428565,0,0,0,0,0,0,0
February 2019,Kepulauan Bangka Belitung,26.080059678571427,15.574999803571428,0,0,0,116,31,2,3
February 2019,Kepulauan Riau,26.83005925,1.2964286142857142,0,0,0,0,0,0,0
February 2019,Lampung,26.00148832142857,12.339285957142858,1,0,0,2,3909,37,5
February 2019,Maluku,22.906250142857143,12.121428728571429,0,0,0,0,0,0,0
February 2019,Maluku Utara,24.350297678571422,5.3821429,0,0,0,0,0,0,0
February 2019,Nusa Tenggara Barat,25.031101178571426,11.41428547142857,0,0,0,0,62,0,1
February 2019,Nusa Tenggara Timur,25.70803567857143,11.460714076428571,0,0,0,0,0,0,0
February 2019,Papua,20.569791464285714,15.653571353571428,0,0,0,1,1000,1,2
February 2019,Papua Barat,21.351934464285712,11.80714305,0,0,0,0,68,0,2
February 2019,Riau,26.247619500000003,4.892857092857143,0,0,0,112,268,0,1
February 2019,Sulawesi Barat,16.44122042857143,7.960714278571428,0,0,0,236,15,5,2
February 2019,Sulawesi Selatan,24.686160392857143,11.471428735714284,0,0,0,13,0,12,4
February 2019,Sulawesi Tengah,19.028422714285718,15.08571422857143,0,0,0,0,0,0,0
February 2019,Sulawesi Tenggara,25.808482,11.221428842857142,0,0,0,416,1837,49,2
February 2019,Sulawesi Utara,25.18943457142857,3.9035715125,0,0,0,0,0,0,0
February 2019,Sumatera Barat,23.4566965,8.6607145,0,0,0,0,1,0,1
February 2019,Sumatera Selatan,25.782589214285714,10.23571417142857,2,0,1,1,2526,8,12
February 2019,Sumatera Utara,19.967857357142854,7.592857042857142,1,0,1,8,3,2,3
February 2019,Yogyakarta,25.601042107142856,8.017857210714286,0,0,0,0,0,0,0
February 2020,Aceh,21.504022586206897,5.362069017241379,0,0,0,0,225,0,2
February 2020,Bali,25.17600593103448,21.98620623448276,0,0,0,0,0,0,0
February 2020,Banten,25.919109655172413,7.689655189655173,2,0,0,0,1021,0,5
February 2020,Bengkulu,26.343678275862068,10.327586603448276,0,0,0,0,16,0,1
February 2020,Gorontalo,23.52816058620689,4.617241335862069,0,0,0,0,470,17,2
February 2020,Jakarta Raya,26.12658072413793,13.382758744827584,4,0,0,0,783,0,18
February 2020,Jambi,26.262500068965515,6.275862087586207,0,0,0,0,280,0,2
February 2020,Jawa Barat,20.39612006896552,20.20689665517241,7,0,1,16,72202,177,42
February 2020,Jawa Tengah,24.74770124137931,14.034482820689655,2,0,3,8,7293,2,51
February 2020,Jawa Timur,25.965516862068966,11.42413794137931,0,0,0,0,12140,23,31
February 2020,Kalimantan Barat,25.73678175862069,8.075862127586207,0,0,0,0,8859,2,5
February 2020,Kalimantan Selatan,25.2448275862069,11.275862068965518,0,0,0,0,4390,0,8
February 2020,Kalimantan Tengah,26.236637206896557,11.68965542413793,0,0,0,0,449,6,7
February 2020,Kalimantan Timur,26.84827551724138,5.858620865517241,0,0,0,0,0,0,1
February 2020,Kalimantan Utara,24.383477448275865,4.668965451724138,0,0,0,0,10,0,1
February 2020,Kepulauan Bangka Belitung,26.53850606896552,7.675861986206896,0,0,0,0,10,0,1
February 2020,Kepulauan Riau,26.61436765517241,4.196551953103448,0,0,0,0,0,0,0
February 2020,Lampung,26.34798862068965,8.775862153103448,0,0,0,1,751,0,2
February 2020,Maluku,23.84238520689655,7.248276037931034,0,0,0,0,30,0,2
February 2020,Maluku Utara,24.901149344827587,8.26551754137931,0,0,0,1,355,3,2
February 2020,Nusa Tenggara Barat,25.07528672413793,10.693103651724137,0,0,2,4,473,6,9
February 2020,Nusa Tenggara Timur,25.84209727586207,15.358620693103449,0,0,0,0,0,0,0
February 2020,Papua,21.23290231034483,17.47586226,0,0,0,0,0,0,0
February 2020,Papua Barat,22.409195448275863,8.306896789655172,0,0,0,2,947,0,2
February 2020,Riau,26.34798855172414,4.175862127586207,0,0,0,0,222,0,3
February 2020,Sulawesi Barat,17.169971103448276,17.324138144827586,0,0,0,0,861,0,1
February 2020,Sulawesi Selatan,25.17313224137931,16.558620748275864,0,0,0,102,1010,1,2
February 2020,Sulawesi Tengah,19.62701117241379,14.965517141034482,0,0,0,1,190,5,5
February 2020,Sulawesi Tenggara,26.267672413793104,14.751723768965515,0,0,0,50,0,0,1
February 2020,Sulawesi Utara,25.7834775862069,7.193103594482759,0,0,0,0,0,0,0
February 2020,Sumatera Barat,23.69051720689655,6.168965613793104,3,1,2,7,2049,10,13
February 2020,Sumatera Selatan,26.11379303448276,10.110344513793104,0,0,0,0,1337,0,8
February 2020,Sumatera Utara,20.06867810344828,4.472413748275862,0,0,0,0,0,0,0
February 2020,Yogyakarta,25.61695396551724,11.658620755172414,0,0,0,0,0,0,0
February 2021,Aceh,21.512202035714285,3.657142808571429,0,0,0,0,2567,0,2
February 2021,Bali,24.256696678571423,26.514285760714284,0,0,0,0,0,0,0
February 2021,Banten,25.399107107142857,6.710714080357143,1,0,11,38,6284,1,12
February 2021,Bengkulu,26.171874785714287,4.2964284642857145,0,0,0,0,0,0,0
February 2021,Gorontalo,23.04538653571428,7.54999995,0,0,0,0,9,0,1
February 2021,Jakarta Raya,25.516071107142857,13.075000017857144,5,1,0,0,14,0,10
February 2021,Jambi,26.18124925,2.342857157142857,0,0,0,0,0,0,0
February 2021,Jawa Barat,19.930952642857143,14.2928574,12,0,266,30,94982,27,33
February 2021,Jawa Tengah,24.17410717857143,13.017856482142856,0,0,0,62,28163,0,20
February 2021,Jawa Timur,25.08660714285714,10.582143057142856,0,0,0,42,13720,2,13
February 2021,Kalimantan Barat,25.716518464285716,3.6857143642857135,0,0,0,11,20082,1,3
February 2021,Kalimantan Selatan,24.842857142857145,6.064285714285715,0,0,0,0,2294,0,2
February 2021,Kalimantan Tengah,26.42157764285714,7.153571603571429,0,0,0,0,4807,0,4
February 2021,Kalimantan Timur,26.22782810714286,6.364285789285715,0,0,0,0,1616,0,2
February 2021,Kalimantan Utara,23.89404789285714,8.117857360714286,0,0,0,0,0,0,0
February 2021,Kepulauan Bangka Belitung,26.219047071428573,3.2714285532142857,0,0,0,0,0,0,0
