latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.5,123.100006,7.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-02-23,51,27.6,0.40,0.40
2020-02-24,51,28.3,0.90,0.90
2020-02-25,51,27.4,4.00,4.00
2020-02-26,53,26.9,0.90,0.90
2020-02-27,1,28.0,0.00,0.00
2020-02-28,51,28.3,0.10,0.10
2020-02-29,51,28.2,1.90,1.90
2020-03-01,63,27.6,7.40,7.40
2020-03-02,63,26.3,28.00,28.00
2020-03-03,63,26.2,23.90,23.90
2020-03-04,63,26.3,27.10,27.10
2020-03-05,55,26.6,5.20,5.20
2020-03-06,65,26.3,21.50,21.50
2020-03-07,61,25.7,12.10,12.10
2020-03-08,65,26.8,23.00,23.00
2020-03-09,63,27.0,9.80,9.80
2020-03-10,63,27.1,23.50,23.50
2020-03-11,2,27.9,0.00,0.00
2020-03-12,61,27.4,4.80,4.80
2020-03-13,51,27.4,0.40,0.40
2020-03-14,2,27.3,0.00,0.00
2020-03-15,2,27.4,0.00,0.00
2020-03-16,51,27.6,0.10,0.10
2020-03-17,51,27.5,0.70,0.70
2020-03-18,51,26.9,0.30,0.30
2020-03-19,55,26.3,6.20,6.20
2020-03-20,63,25.8,26.90,26.90
2020-03-21,61,26.4,5.30,5.30
2020-03-22,61,26.1,6.20,6.20
2020-03-23,53,26.6,1.80,1.80
2020-03-24,63,26.3,14.40,14.40
2020-03-25,55,27.1,2.10,2.10
2020-03-26,51,27.7,0.60,0.60
2020-03-27,63,26.7,5.30,5.30
2020-03-28,63,26.6,9.40,9.40
2020-03-29,63,26.2,14.30,14.30
2020-03-30,63,26.4,17.50,17.50
2020-03-31,63,25.8,21.70,21.70
2020-04-01,63,25.8,23.60,23.60
2020-04-02,55,26.0,5.90,5.90
2020-04-03,61,27.0,2.50,2.50
2020-04-04,1,27.5,0.00,0.00
2020-04-05,51,27.3,0.20,0.20
2020-04-06,51,26.9,0.60,0.60
2020-04-07,51,26.3,0.60,0.60
2020-04-08,61,26.4,4.00,4.00
2020-04-09,51,27.0,0.50,0.50
2020-04-10,51,27.1,0.30,0.30
2020-04-11,51,27.2,0.50,0.50
2020-04-12,1,27.3,0.00,0.00
2020-04-13,1,27.0,0.00,0.00
2020-04-14,51,27.1,0.10,0.10
2020-04-15,63,26.7,10.30,10.30
2020-04-16,1,27.3,0.00,0.00
2020-04-17,1,27.9,0.00,0.00
2020-04-18,51,27.4,1.00,1.00
2020-04-19,65,26.8,14.70,14.70
2020-04-20,61,26.6,8.50,8.50
2020-04-21,63,26.8,9.60,9.60
2020-04-22,63,26.9,13.00,13.00
2020-04-23,63,26.6,6.00,6.00
2020-04-24,65,26.5,13.80,13.80
2020-04-25,61,26.4,3.90,3.90
2020-04-26,65,26.1,31.30,31.30
2020-04-27,53,26.6,3.00,3.00
2020-04-28,65,26.2,36.20,36.20
2020-04-29,63,25.8,14.30,14.30
2020-04-30,65,26.5,27.10,27.10
2020-05-01,61,26.3,15.30,15.30
2020-05-02,55,26.9,2.90,2.90
2020-05-03,63,26.8,6.50,6.50
2020-05-04,63,27.1,8.30,8.30
2020-05-05,61,27.2,3.50,3.50
2020-05-06,61,27.5,3.20,3.20
2020-05-07,2,28.0,0.00,0.00
2020-05-08,51,28.2,0.20,0.20
2020-05-09,63,27.7,4.10,4.10
2020-05-10,63,27.0,6.70,6.70
2020-05-11,2,27.7,0.00,0.00
2020-05-12,1,28.0,0.00,0.00
2020-05-13,55,27.5,1.90,1.90
2020-05-14,55,27.5,2.80,2.80
2020-05-15,53,27.8,1.50,1.50
2020-05-16,51,28.3,0.60,0.60
2020-05-17,51,28.0,0.80,0.80
2020-05-18,65,27.2,22.70,22.70
2020-05-19,65,26.7,89.00,89.00
2020-05-20,61,26.7,8.00,8.00
2020-05-21,63,26.4,12.60,12.60
2020-05-22,63,26.6,14.00,14.00
2020-05-23,61,27.1,4.80,4.80
2020-05-24,63,27.2,8.20,8.20
2020-05-25,61,27.1,2.50,2.50
2020-05-26,63,26.6,15.50,15.50
2020-05-27,55,27.0,4.10,4.10
2020-05-28,63,27.0,8.30,8.30
2020-05-29,63,26.1,13.20,13.20
2020-05-30,63,26.8,5.50,5.50
2020-05-31,61,26.5,4.30,4.30
2020-06-01,61,26.7,4.00,4.00
2020-06-02,61,26.4,7.20,7.20
2020-06-03,63,26.1,8.40,8.40
2020-06-04,51,26.2,0.40,0.40
2020-06-05,55,26.6,2.60,2.60
2020-06-06,65,26.0,15.20,15.20
2020-06-07,61,25.7,6.80,6.80
2020-06-08,61,26.2,6.10,6.10
2020-06-09,2,27.0,0.00,0.00
2020-06-10,53,26.8,3.30,3.30
2020-06-11,63,25.6,12.40,12.40
2020-06-12,55,25.5,7.10,7.10
2020-06-13,63,26.4,4.60,4.60
2020-06-14,63,26.3,12.00,12.00
2020-06-15,65,26.0,28.10,28.10
2020-06-16,61,26.2,6.60,6.60
2020-06-17,53,26.9,1.90,1.90
2020-06-18,61,26.7,3.40,3.40
2020-06-19,61,26.4,3.50,3.50
2020-06-20,61,26.3,7.80,7.80
2020-06-21,63,26.2,6.20,6.20
2020-06-22,63,26.0,8.50,8.50
2020-06-23,55,26.3,3.20,3.20
2020-06-24,63,24.7,29.80,29.80
2020-06-25,63,25.6,15.20,15.20
2020-06-26,63,25.0,43.80,43.80
2020-06-27,63,24.4,63.50,63.50
2020-06-28,61,25.0,14.80,14.80
2020-06-29,63,25.7,6.10,6.10
2020-06-30,63,25.7,6.60,6.60
2020-07-01,53,25.1,3.10,3.10
2020-07-02,63,25.3,13.30,13.30
2020-07-03,63,24.8,31.50,31.50
2020-07-04,63,25.0,10.50,10.50
2020-07-05,63,25.7,11.40,11.40
2020-07-06,63,25.8,6.70,6.70
2020-07-07,61,25.7,5.50,5.50
2020-07-08,65,25.2,35.70,35.70
2020-07-09,63,25.5,22.60,22.60
2020-07-10,63,25.1,10.80,10.80
2020-07-11,63,25.2,24.20,24.20
2020-07-12,63,25.3,15.20,15.20
2020-07-13,61,25.5,6.80,6.80
2020-07-14,61,25.9,6.40,6.40
2020-07-15,61,25.0,13.90,13.90
2020-07-16,63,25.5,14.00,14.00
2020-07-17,51,26.1,1.00,1.00
2020-07-18,63,26.1,6.30,6.30
2020-07-19,51,26.3,0.50,0.50
2020-07-20,63,26.1,5.20,5.20
2020-07-21,63,25.9,8.10,8.10
2020-07-22,55,25.9,4.80,4.80
2020-07-23,55,25.6,6.90,6.90
2020-07-24,55,25.6,5.70,5.70
2020-07-25,61,25.2,7.00,7.00
2020-07-26,61,24.7,9.70,9.70
2020-07-27,2,26.1,0.00,0.00
2020-07-28,53,25.7,2.20,2.20
2020-07-29,55,24.4,9.90,9.90
2020-07-30,61,24.5,14.10,14.10
2020-07-31,61,25.0,10.70,10.70
2020-08-01,63,25.3,6.90,6.90
2020-08-02,63,24.6,28.80,28.80
2020-08-03,55,25.3,4.30,4.30
2020-08-04,63,25.7,9.10,9.10
2020-08-05,61,26.0,3.80,3.80
2020-08-06,55,26.4,2.00,2.00
2020-08-07,51,26.5,0.60,0.60
2020-08-08,1,26.8,0.00,0.00
2020-08-09,51,27.2,0.20,0.20
2020-08-10,61,26.9,4.60,4.60
2020-08-11,61,26.3,5.30,5.30
2020-08-12,55,26.4,1.30,1.30
2020-08-13,51,26.4,0.10,0.10
2020-08-14,2,26.6,0.00,0.00
2020-08-15,2,26.4,0.00,0.00
2020-08-16,53,26.0,2.50,2.50
2020-08-17,55,26.0,2.80,2.80
2020-08-18,1,26.2,0.00,0.00
2020-08-19,1,25.9,0.00,0.00
2020-08-20,3,26.1,0.00,0.00
2020-08-21,51,26.9,0.20,0.20
2020-08-22,3,26.4,0.00,0.00
2020-08-23,51,26.4,0.40,0.40
2020-08-24,2,26.4,0.00,0.00
2020-08-25,51,25.9,0.60,0.60
2020-08-26,51,25.9,0.70,0.70
2020-08-27,63,26.1,3.60,3.60
2020-08-28,53,26.4,1.20,1.20
2020-08-29,1,26.6,0.00,0.00
2020-08-30,55,25.7,2.50,2.50
2020-08-31,63,25.8,11.20,11.20
2020-09-01,61,26.4,8.20,8.20
2020-09-02,63,26.4,9.60,9.60
2020-09-03,63,26.4,13.50,13.50
2020-09-04,61,26.3,3.30,3.30
2020-09-05,63,26.3,3.30,3.30
2020-09-06,63,26.1,6.60,6.60
2020-09-07,63,25.8,11.40,11.40
2020-09-08,63,25.6,10.30,10.30
2020-09-09,61,25.6,11.50,11.50
2020-09-10,61,26.1,3.70,3.70
2020-09-11,63,26.3,6.70,6.70
2020-09-12,63,26.0,6.20,6.20
2020-09-13,65,24.9,27.10,27.10
2020-09-14,61,25.0,12.90,12.90
2020-09-15,2,26.2,0.00,0.00
2020-09-16,51,25.8,0.20,0.20
2020-09-17,3,26.0,0.00,0.00
2020-09-18,63,26.4,4.90,4.90
2020-09-19,63,26.3,11.50,11.50
2020-09-20,61,26.3,4.90,4.90
2020-09-21,51,27.1,0.30,0.30
2020-09-22,63,26.6,4.10,4.10
2020-09-23,63,25.9,12.20,12.20
2020-09-24,65,25.5,39.20,39.20
2020-09-25,63,25.9,10.60,10.60
2020-09-26,63,26.0,8.80,8.80
2020-09-27,61,26.1,6.40,6.40
