latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-4.5999985,105.399994,33.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-12-23,53,26.5,3.40,3.40
2020-12-24,63,24.7,14.00,14.00
2020-12-25,51,26.1,0.20,0.20
2020-12-26,63,25.9,13.30,13.30
2020-12-27,63,26.1,13.60,13.60
2020-12-28,55,25.7,8.30,8.30
2020-12-29,61,25.6,6.00,6.00
2020-12-30,61,25.6,8.30,8.30
2020-12-31,65,24.9,43.00,43.00
2021-01-01,55,25.8,5.50,5.50
2021-01-02,53,26.2,1.70,1.70
2021-01-03,61,26.3,8.00,8.00
2021-01-04,55,26.2,1.60,1.60
2021-01-05,51,26.9,0.60,0.60
2021-01-06,63,26.4,4.70,4.70
2021-01-07,61,25.7,8.40,8.40
2021-01-08,51,26.4,0.80,0.80
2021-01-09,63,25.5,12.70,12.70
2021-01-10,51,25.6,2.20,2.20
2021-01-11,53,26.3,2.70,2.70
2021-01-12,63,25.2,31.90,31.90
2021-01-13,61,23.9,13.70,13.70
2021-01-14,51,25.0,0.20,0.20
2021-01-15,53,25.4,0.70,0.70
2021-01-16,61,26.5,3.90,3.90
2021-01-17,63,25.5,13.10,13.10
2021-01-18,53,24.4,5.70,5.70
2021-01-19,51,25.6,0.40,0.40
2021-01-20,53,26.1,1.50,1.50
2021-01-21,61,26.3,5.00,5.00
2021-01-22,61,25.5,7.30,7.30
2021-01-23,63,26.0,4.90,4.90
2021-01-24,61,25.2,4.90,4.90
2021-01-25,63,25.5,11.10,11.10
2021-01-26,63,25.1,20.50,20.50
2021-01-27,61,24.8,7.50,7.50
2021-01-28,53,24.6,4.80,4.80
2021-01-29,55,24.9,2.80,2.80
2021-01-30,63,25.5,6.00,6.00
2021-01-31,3,24.8,0.00,0.00
2021-02-01,63,25.6,15.00,15.00
2021-02-02,63,25.6,9.70,9.70
2021-02-03,63,24.9,16.80,16.80
2021-02-04,63,25.6,11.40,11.40
2021-02-05,51,26.2,0.40,0.40
2021-02-06,51,26.7,0.10,0.10
2021-02-07,63,26.4,6.50,6.50
2021-02-08,63,26.3,12.40,12.40
2021-02-09,63,26.4,7.20,7.20
2021-02-10,63,26.0,22.50,22.50
2021-02-11,61,26.4,3.50,3.50
2021-02-12,63,25.8,7.10,7.10
2021-02-13,61,26.4,5.50,5.50
2021-02-14,53,25.7,2.40,2.40
2021-02-15,61,25.8,5.80,5.80
2021-02-16,63,25.8,7.90,7.90
2021-02-17,63,25.5,15.70,15.70
2021-02-18,63,25.0,10.70,10.70
2021-02-19,51,25.4,1.30,1.30
2021-02-20,53,26.0,1.80,1.80
2021-02-21,51,26.1,1.10,1.10
2021-02-22,55,26.4,3.00,3.00
2021-02-23,63,26.0,13.30,13.30
2021-02-24,53,25.6,3.10,3.10
2021-02-25,55,26.4,2.70,2.70
2021-02-26,51,26.0,1.90,1.90
2021-02-27,51,26.8,0.90,0.90
2021-02-28,53,26.4,2.50,2.50
2021-03-01,53,26.7,1.60,1.60
2021-03-02,63,26.1,10.50,10.50
2021-03-03,63,25.6,10.60,10.60
2021-03-04,61,26.5,3.10,3.10
2021-03-05,63,26.4,6.70,6.70
2021-03-06,63,26.1,25.40,25.40
2021-03-07,65,24.9,88.70,88.70
2021-03-08,61,26.0,7.90,7.90
2021-03-09,63,25.1,10.20,10.20
2021-03-10,51,26.0,1.70,1.70
2021-03-11,63,26.0,9.30,9.30
2021-03-12,61,25.4,9.70,9.70
2021-03-13,63,25.8,12.20,12.20
2021-03-14,63,25.5,7.40,7.40
2021-03-15,53,25.8,2.20,2.20
2021-03-16,63,25.8,14.70,14.70
2021-03-17,61,26.2,5.00,5.00
2021-03-18,63,26.2,18.30,18.30
2021-03-19,63,26.3,8.00,8.00
2021-03-20,61,26.5,10.70,10.70
2021-03-21,61,26.9,4.20,4.20
2021-03-22,63,25.8,24.50,24.50
2021-03-23,55,26.5,3.70,3.70
2021-03-24,63,25.5,7.90,7.90
2021-03-25,51,25.7,0.30,0.30
2021-03-26,61,26.6,4.80,4.80
2021-03-27,63,26.4,13.90,13.90
2021-03-28,51,26.9,0.80,0.80
2021-03-29,63,26.2,17.10,17.10
2021-03-30,61,26.0,6.80,6.80
2021-03-31,63,25.9,16.50,16.50
2021-04-01,61,25.7,4.50,4.50
2021-04-02,61,26.9,2.00,2.00
2021-04-03,63,26.0,8.30,8.30
2021-04-04,61,25.9,11.00,11.00
2021-04-05,63,26.5,8.70,8.70
2021-04-06,61,26.7,5.40,5.40
2021-04-07,53,27.4,1.60,1.60
2021-04-08,51,27.0,0.80,0.80
2021-04-09,63,26.8,8.10,8.10
2021-04-10,55,26.2,6.50,6.50
2021-04-11,61,26.5,8.10,8.10
2021-04-12,63,26.0,12.60,12.60
2021-04-13,63,26.4,12.70,12.70
2021-04-14,63,25.8,16.20,16.20
2021-04-15,63,25.7,17.50,17.50
2021-04-16,63,25.9,9.60,9.60
2021-04-17,53,26.4,4.00,4.00
2021-04-18,63,26.2,4.90,4.90
2021-04-19,55,26.9,3.20,3.20
2021-04-20,63,25.8,8.90,8.90
2021-04-21,51,26.3,1.50,1.50
2021-04-22,53,26.8,1.30,1.30
2021-04-23,51,27.0,0.60,0.60
2021-04-24,51,26.7,0.30,0.30
2021-04-25,51,26.8,0.60,0.60
2021-04-26,53,26.5,2.00,2.00
2021-04-27,51,26.9,0.80,0.80
2021-04-28,55,26.3,2.10,2.10
2021-04-29,55,26.3,2.20,2.20
2021-04-30,63,26.1,9.40,9.40
2021-05-01,63,26.0,11.40,11.40
2021-05-02,61,26.1,6.00,6.00
2021-05-03,61,26.3,3.10,3.10
2021-05-04,63,26.3,10.10,10.10
2021-05-05,61,26.6,3.10,3.10
2021-05-06,63,26.0,20.30,20.30
2021-05-07,61,25.9,6.40,6.40
2021-05-08,61,26.5,3.30,3.30
2021-05-09,55,26.7,2.80,2.80
2021-05-10,53,26.8,1.70,1.70
2021-05-11,1,27.6,0.00,0.00
2021-05-12,63,26.8,4.90,4.90
2021-05-13,55,26.8,3.40,3.40
2021-05-14,63,26.3,9.60,9.60
2021-05-15,63,26.4,11.00,11.00
2021-05-16,63,26.6,9.40,9.40
2021-05-17,61,26.5,5.10,5.10
2021-05-18,53,26.4,3.20,3.20
2021-05-19,51,26.7,0.20,0.20
2021-05-20,53,26.3,2.10,2.10
2021-05-21,61,26.9,4.60,4.60
2021-05-22,61,26.3,4.30,4.30
2021-05-23,63,26.4,10.20,10.20
2021-05-24,63,26.3,6.70,6.70
2021-05-25,61,26.6,2.20,2.20
2021-05-26,61,27.1,3.10,3.10
2021-05-27,51,27.4,1.00,1.00
2021-05-28,51,27.0,2.10,2.10
2021-05-29,63,26.0,16.80,16.80
2021-05-30,53,26.2,2.20,2.20
2021-05-31,53,26.8,0.90,0.90
2021-06-01,63,26.6,11.40,11.40
2021-06-02,63,26.8,4.50,4.50
2021-06-03,61,26.8,2.80,2.80
2021-06-04,53,26.7,2.70,2.70
2021-06-05,53,26.9,1.00,1.00
2021-06-06,61,26.5,2.10,2.10
2021-06-07,51,26.9,0.20,0.20
2021-06-08,51,26.7,0.70,0.70
2021-06-09,51,26.9,0.10,0.10
2021-06-10,51,26.7,0.90,0.90
2021-06-11,63,25.6,5.30,5.30
2021-06-12,51,26.7,0.20,0.20
2021-06-13,61,25.9,7.30,7.30
2021-06-14,61,26.0,6.60,6.60
2021-06-15,63,26.0,10.00,10.00
2021-06-16,63,25.7,8.10,8.10
2021-06-17,63,24.5,21.40,21.40
2021-06-18,63,25.4,7.00,7.00
2021-06-19,61,25.4,2.20,2.20
2021-06-20,63,25.6,5.20,5.20
2021-06-21,61,25.4,1.80,1.80
2021-06-22,61,25.6,4.30,4.30
2021-06-23,63,25.4,9.00,9.00
2021-06-24,63,24.8,10.90,10.90
2021-06-25,63,25.3,15.00,15.00
2021-06-26,63,25.1,19.20,19.20
2021-06-27,61,25.4,8.90,8.90
2021-06-28,51,25.8,1.00,1.00
2021-06-29,63,25.1,13.40,13.40
2021-06-30,63,24.5,12.30,12.30
2021-07-01,51,25.5,1.50,1.50
2021-07-02,53,26.6,0.90,0.90
2021-07-03,51,26.0,0.60,0.60
2021-07-04,51,25.8,0.80,0.80
2021-07-05,1,26.4,0.00,0.00
2021-07-06,51,26.0,0.20,0.20
2021-07-07,51,25.6,0.50,0.50
2021-07-08,51,26.0,0.10,0.10
2021-07-09,63,26.0,4.50,4.50
2021-07-10,61,25.6,6.50,6.50
2021-07-11,61,25.3,6.60,6.60
2021-07-12,53,25.5,3.10,3.10
2021-07-13,55,24.6,7.00,7.00
2021-07-14,55,24.4,2.90,2.90
2021-07-15,2,26.1,0.00,0.00
2021-07-16,51,26.1,0.10,0.10
2021-07-17,53,25.7,1.70,1.70
2021-07-18,2,26.4,0.00,0.00
2021-07-19,1,26.7,0.00,0.00
2021-07-20,63,26.0,8.10,8.10
2021-07-21,63,25.9,5.90,5.90
2021-07-22,51,26.5,0.10,0.10
2021-07-23,51,26.3,0.50,0.50
2021-07-24,61,25.8,5.90,5.90
2021-07-25,1,26.4,0.00,0.00
2021-07-26,2,25.5,0.00,0.00
2021-07-27,2,25.3,0.00,0.00
2021-07-28,2,25.2,0.00,0.00
2021-07-29,2,26.0,0.00,0.00
2021-07-30,2,25.9,0.00,0.00
