latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.199997,130.0,725.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-05-27,63,22.7,10.50,10.50
2020-05-28,61,22.8,4.60,4.60
2020-05-29,63,21.8,11.70,11.70
2020-05-30,63,21.6,14.50,14.50
2020-05-31,63,21.9,9.70,9.70
2020-06-01,55,22.0,4.00,4.00
2020-06-02,63,21.9,10.30,10.30
2020-06-03,53,21.3,6.90,6.90
2020-06-04,63,21.5,14.00,14.00
2020-06-05,61,21.9,6.10,6.10
2020-06-06,61,21.5,7.30,7.30
2020-06-07,61,21.2,12.10,12.10
2020-06-08,63,21.6,15.20,15.20
2020-06-09,63,20.9,31.30,31.30
2020-06-10,63,20.9,21.20,21.20
2020-06-11,63,21.1,17.20,17.20
2020-06-12,55,21.2,4.90,4.90
2020-06-13,63,21.6,17.70,17.70
2020-06-14,63,21.3,10.30,10.30
2020-06-15,63,21.5,14.40,14.40
2020-06-16,63,21.3,27.90,27.90
2020-06-17,63,21.4,10.00,10.00
2020-06-18,61,21.9,5.50,5.50
2020-06-19,63,22.0,7.50,7.50
2020-06-20,63,21.6,7.10,7.10
2020-06-21,61,21.7,5.10,5.10
2020-06-22,61,21.2,7.20,7.20
2020-06-23,61,21.2,6.80,6.80
2020-06-24,63,21.7,10.20,10.20
2020-06-25,53,22.0,1.80,1.80
2020-06-26,63,21.2,8.70,8.70
2020-06-27,63,21.5,8.70,8.70
2020-06-28,63,21.4,8.90,8.90
2020-06-29,63,21.1,8.50,8.50
2020-06-30,61,20.5,10.80,10.80
2020-07-01,63,20.3,18.70,18.70
2020-07-02,61,20.9,6.50,6.50
2020-07-03,63,21.1,7.30,7.30
2020-07-04,65,20.8,16.70,16.70
2020-07-05,63,20.5,20.80,20.80
2020-07-06,61,20.8,7.20,7.20
2020-07-07,61,21.5,4.90,4.90
2020-07-08,61,21.4,5.00,5.00
2020-07-09,61,21.0,9.50,9.50
2020-07-10,61,21.4,3.50,3.50
2020-07-11,61,21.4,3.90,3.90
2020-07-12,63,21.0,11.80,11.80
2020-07-13,63,20.8,19.80,19.80
2020-07-14,63,21.1,22.20,22.20
2020-07-15,63,21.3,7.40,7.40
2020-07-16,63,20.9,12.30,12.30
2020-07-17,61,21.3,6.00,6.00
2020-07-18,63,21.0,9.20,9.20
2020-07-19,61,21.6,2.10,2.10
2020-07-20,55,21.3,5.10,5.10
2020-07-21,63,21.3,7.90,7.90
2020-07-22,63,21.0,8.20,8.20
2020-07-23,53,21.3,3.00,3.00
2020-07-24,51,21.6,0.90,0.90
2020-07-25,53,21.1,2.20,2.20
2020-07-26,61,20.3,9.50,9.50
2020-07-27,61,20.8,11.20,11.20
2020-07-28,65,20.5,47.00,47.00
2020-07-29,63,20.8,18.70,18.70
2020-07-30,55,21.2,4.80,4.80
2020-07-31,63,20.6,29.50,29.50
2020-08-01,61,20.8,6.40,6.40
2020-08-02,53,21.1,4.40,4.40
