latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-1.2999954,133.20001,911.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-05-26,61,21.2,4.20,4.20
2020-05-27,51,21.4,1.10,1.10
2020-05-28,63,21.4,12.90,12.90
2020-05-29,53,20.4,5.70,5.70
2020-05-30,63,20.8,12.80,12.80
2020-05-31,63,20.7,7.80,7.80
2020-06-01,63,20.8,10.40,10.40
2020-06-02,63,20.8,10.30,10.30
2020-06-03,63,20.0,16.40,16.40
2020-06-04,55,20.0,8.70,8.70
2020-06-05,63,21.5,9.40,9.40
2020-06-06,63,21.0,13.20,13.20
2020-06-07,61,20.9,8.60,8.60
2020-06-08,63,20.7,37.80,37.80
2020-06-09,63,20.3,50.30,50.30
2020-06-10,53,20.7,4.80,4.80
2020-06-11,63,20.5,12.80,12.80
2020-06-12,63,20.4,17.60,17.60
2020-06-13,63,20.6,21.90,21.90
2020-06-14,63,21.0,6.00,6.00
2020-06-15,63,21.1,34.00,34.00
2020-06-16,63,20.5,13.60,13.60
2020-06-17,61,20.5,6.40,6.40
2020-06-18,53,21.6,2.20,2.20
2020-06-19,55,21.7,2.00,2.00
2020-06-20,63,21.4,6.90,6.90
2020-06-21,61,20.9,2.60,2.60
2020-06-22,63,20.9,7.10,7.10
2020-06-23,63,20.8,20.70,20.70
2020-06-24,65,20.7,13.90,13.90
2020-06-25,63,20.6,17.40,17.40
2020-06-26,63,20.0,20.10,20.10
2020-06-27,61,20.7,5.80,5.80
2020-06-28,51,21.2,0.50,0.50
2020-06-29,55,20.4,3.20,3.20
2020-06-30,63,20.0,28.80,28.80
2020-07-01,61,19.6,18.00,18.00
2020-07-02,63,20.1,12.50,12.50
2020-07-03,63,20.4,19.10,19.10
2020-07-04,65,20.0,15.60,15.60
2020-07-05,63,20.1,14.70,14.70
2020-07-06,63,20.3,11.40,11.40
2020-07-07,63,20.0,9.60,9.60
2020-07-08,53,20.5,2.20,2.20
2020-07-09,61,20.1,6.60,6.60
2020-07-10,63,20.2,14.10,14.10
2020-07-11,61,20.7,6.60,6.60
2020-07-12,61,19.9,15.00,15.00
2020-07-13,63,20.2,19.00,19.00
2020-07-14,63,20.0,16.10,16.10
2020-07-15,53,20.7,2.50,2.50
2020-07-16,63,20.4,18.10,18.10
2020-07-17,53,21.0,1.80,1.80
2020-07-18,65,20.2,15.30,15.30
2020-07-19,61,20.8,4.90,4.90
2020-07-20,51,20.7,2.00,2.00
2020-07-21,63,20.3,23.90,23.90
2020-07-22,61,20.4,5.80,5.80
2020-07-23,63,20.5,7.20,7.20
2020-07-24,65,20.5,25.10,25.10
2020-07-25,63,20.0,21.80,21.80
2020-07-26,53,20.3,8.50,8.50
2020-07-27,63,20.2,19.60,19.60
