latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.2999954,103.899994,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-06-11,53,26.3,1.80,1.80
2020-06-12,53,26.2,2.00,2.00
2020-06-13,51,26.5,0.40,0.40
2020-06-14,2,26.9,0.00,0.00
2020-06-15,51,26.4,0.60,0.60
2020-06-16,63,25.5,12.10,12.10
2020-06-17,63,25.6,16.90,16.90
2020-06-18,63,24.5,19.40,19.40
2020-06-19,63,24.7,7.50,7.50
2020-06-20,63,25.4,8.10,8.10
2020-06-21,53,25.1,4.30,4.30
2020-06-22,63,25.1,12.30,12.30
2020-06-23,63,24.7,15.30,15.30
2020-06-24,53,25.1,0.80,0.80
2020-06-25,3,26.1,0.00,0.00
2020-06-26,1,26.4,0.00,0.00
2020-06-27,61,26.0,5.60,5.60
2020-06-28,51,25.9,0.50,0.50
2020-06-29,51,26.6,0.10,0.10
2020-06-30,1,26.2,0.00,0.00
2020-07-01,63,25.4,6.40,6.40
2020-07-02,63,24.7,7.50,7.50
2020-07-03,3,25.5,0.00,0.00
2020-07-04,63,24.9,10.30,10.30
2020-07-05,53,25.6,1.00,1.00
2020-07-06,51,25.6,0.70,0.70
2020-07-07,61,25.3,3.50,3.50
2020-07-08,63,24.6,8.10,8.10
2020-07-09,63,24.6,12.70,12.70
2020-07-10,51,25.3,0.40,0.40
2020-07-11,63,25.4,5.00,5.00
2020-07-12,61,25.5,1.80,1.80
2020-07-13,53,25.2,2.20,2.20
2020-07-14,61,24.7,9.70,9.70
2020-07-15,53,24.7,2.70,2.70
2020-07-16,63,25.4,7.10,7.10
2020-07-17,63,25.9,3.90,3.90
2020-07-18,1,26.2,0.00,0.00
2020-07-19,65,25.4,12.10,12.10
2020-07-20,63,25.0,11.20,11.20
2020-07-21,63,24.9,14.80,14.80
2020-07-22,53,25.5,1.90,1.90
2020-07-23,63,25.0,6.10,6.10
2020-07-24,55,25.5,1.80,1.80
2020-07-25,51,25.9,0.30,0.30
2020-07-26,51,25.8,0.10,0.10
2020-07-27,1,25.6,0.00,0.00
2020-07-28,3,25.7,0.00,0.00
2020-07-29,1,25.7,0.00,0.00
2020-07-30,2,25.9,0.00,0.00
2020-07-31,2,25.9,0.00,0.00
2020-08-01,1,25.6,0.00,0.00
2020-08-02,2,25.8,0.00,0.00
2020-08-03,3,26.5,0.00,0.00
2020-08-04,63,26.7,9.40,9.40
2020-08-05,51,25.5,2.10,2.10
2020-08-06,53,26.7,0.60,0.60
2020-08-07,1,27.3,0.00,0.00
2020-08-08,51,27.4,0.30,0.30
2020-08-09,51,27.5,0.40,0.40
2020-08-10,2,27.9,0.00,0.00
2020-08-11,3,28.2,0.00,0.00
2020-08-12,61,27.4,4.10,4.10
2020-08-13,51,26.7,1.20,1.20
2020-08-14,61,26.2,7.50,7.50
2020-08-15,61,25.7,6.60,6.60
2020-08-16,63,26.2,5.20,5.20
2020-08-17,63,25.9,9.40,9.40
2020-08-18,51,26.5,0.30,0.30
2020-08-19,51,26.7,0.90,0.90
2020-08-20,2,27.2,0.00,0.00
2020-08-21,3,27.2,0.00,0.00
2020-08-22,1,27.8,0.00,0.00
2020-08-23,61,27.9,1.80,1.80
2020-08-24,1,28.0,0.00,0.00
2020-08-25,51,27.7,0.20,0.20
2020-08-26,2,28.0,0.00,0.00
2020-08-27,2,27.3,0.00,0.00
2020-08-28,3,27.8,0.00,0.00
2020-08-29,63,27.3,4.40,4.40
2020-08-30,51,28.0,0.10,0.10
2020-08-31,2,28.7,0.00,0.00
2020-09-01,3,28.6,0.00,0.00
2020-09-02,53,28.2,2.50,2.50
2020-09-03,63,25.7,19.00,19.00
2020-09-04,61,25.8,10.40,10.40
2020-09-05,51,27.5,0.70,0.70
2020-09-06,51,27.7,0.20,0.20
2020-09-07,2,27.6,0.00,0.00
2020-09-08,3,27.8,0.00,0.00
2020-09-09,53,27.4,2.80,2.80
2020-09-10,63,25.3,15.40,15.40
2020-09-11,55,26.3,7.20,7.20
2020-09-12,51,27.3,0.50,0.50
2020-09-13,53,28.0,1.10,1.10
2020-09-14,61,26.6,1.70,1.70
2020-09-15,65,26.9,38.50,38.50
2020-09-16,63,26.9,12.60,12.60
2020-09-17,3,27.0,0.00,0.00
2020-09-18,3,27.5,0.00,0.00
2020-09-19,2,27.6,0.00,0.00
2020-09-20,63,25.6,12.10,12.10
2020-09-21,63,24.2,21.40,21.40
2020-09-22,55,26.0,4.30,4.30
2020-09-23,61,26.8,7.00,7.00
2020-09-24,53,27.2,1.00,1.00
2020-09-25,51,26.7,0.60,0.60
2020-09-26,51,25.4,0.50,0.50
2020-09-27,61,25.2,4.20,4.20
2020-09-28,55,26.6,1.90,1.90
2020-09-29,1,26.3,0.00,0.00
2020-09-30,51,26.7,0.80,0.80
2020-10-01,61,25.8,10.40,10.40
2020-10-02,61,25.9,11.30,11.30
2020-10-03,3,26.8,0.00,0.00
2020-10-04,1,27.4,0.00,0.00
2020-10-05,3,27.4,0.00,0.00
2020-10-06,51,27.3,0.40,0.40
2020-10-07,63,27.3,11.50,11.50
2020-10-08,63,24.6,35.10,35.10
2020-10-09,55,25.5,10.70,10.70
2020-10-10,55,26.0,4.00,4.00
2020-10-11,63,25.1,16.80,16.80
2020-10-12,53,25.7,2.60,2.60
2020-10-13,51,27.0,0.10,0.10
2020-10-14,51,27.3,0.10,0.10
2020-10-15,55,26.9,1.20,1.20
2020-10-16,3,27.8,0.00,0.00
2020-10-17,51,28.2,0.10,0.10
2020-10-18,61,25.9,7.00,7.00
2020-10-19,51,27.1,0.10,0.10
2020-10-20,53,26.6,2.70,2.70
2020-10-21,63,26.7,10.40,10.40
2020-10-22,55,26.3,3.00,3.00
2020-10-23,53,26.9,2.00,2.00
2020-10-24,61,25.9,8.30,8.30
2020-10-25,61,26.0,7.20,7.20
2020-10-26,55,25.9,3.00,3.00
2020-10-27,53,26.1,0.80,0.80
2020-10-28,61,26.7,8.10,8.10
2020-10-29,63,26.1,23.40,23.40
2020-10-30,63,25.6,11.50,11.50
2020-10-31,63,26.1,21.20,21.20
2020-11-01,61,25.1,10.60,10.60
2020-11-02,51,26.5,2.00,2.00
2020-11-03,61,25.3,8.30,8.30
2020-11-04,63,26.2,8.30,8.30
2020-11-05,55,24.9,5.40,5.40
2020-11-06,53,25.8,2.20,2.20
2020-11-07,63,25.5,9.60,9.60
2020-11-08,63,25.4,17.10,17.10
2020-11-09,61,25.9,4.50,4.50
2020-11-10,53,26.6,1.10,1.10
2020-11-11,1,26.4,0.00,0.00
2020-11-12,51,27.0,0.10,0.10
2020-11-13,51,27.4,0.80,0.80
2020-11-14,63,26.5,8.00,8.00
2020-11-15,63,26.7,4.90,4.90
2020-11-16,63,25.6,19.40,19.40
2020-11-17,55,25.7,4.10,4.10
2020-11-18,53,27.0,1.10,1.10
2020-11-19,63,26.3,14.20,14.20
2020-11-20,63,26.0,7.90,7.90
2020-11-21,63,25.9,10.60,10.60
2020-11-22,63,25.9,8.60,8.60
2020-11-23,61,24.9,17.20,17.20
2020-11-24,61,26.3,2.90,2.90
2020-11-25,53,25.9,5.80,5.80
2020-11-26,63,25.9,13.70,13.70
2020-11-27,63,26.3,13.10,13.10
2020-11-28,53,25.2,6.20,6.20
2020-11-29,51,25.4,0.50,0.50
2020-11-30,51,26.8,0.40,0.40
2020-12-01,51,27.1,1.10,1.10
2020-12-02,61,26.9,4.00,4.00
2020-12-03,61,26.6,5.20,5.20
2020-12-04,51,27.5,0.50,0.50
2020-12-05,51,26.8,0.10,0.10
2020-12-06,63,26.4,5.80,5.80
2020-12-07,63,26.0,10.70,10.70
2020-12-08,63,26.7,7.50,7.50
2020-12-09,61,25.3,8.40,8.40
2020-12-10,63,26.0,13.20,13.20
2020-12-11,63,25.6,8.10,8.10
2020-12-12,63,26.2,14.70,14.70
2020-12-13,61,26.4,5.10,5.10
2020-12-14,53,26.3,3.00,3.00
2020-12-15,63,25.5,9.90,9.90
2020-12-16,61,25.0,11.80,11.80
2020-12-17,53,26.1,0.70,0.70
2020-12-18,51,26.2,1.10,1.10
2020-12-19,61,25.0,9.40,9.40
2020-12-20,53,26.4,1.90,1.90
2020-12-21,63,26.0,5.80,5.80
2020-12-22,53,26.3,1.90,1.90
2020-12-23,61,26.5,6.10,6.10
2020-12-24,63,25.3,10.50,10.50
2020-12-25,51,26.5,0.70,0.70
2020-12-26,61,26.1,7.70,7.70
2020-12-27,63,26.0,9.70,9.70
2020-12-28,61,25.1,10.10,10.10
2020-12-29,55,25.4,4.60,4.60
2020-12-30,63,25.4,11.50,11.50
2020-12-31,61,24.7,14.90,14.90
2021-01-01,61,25.2,4.60,4.60
2021-01-02,53,25.4,1.50,1.50
2021-01-03,55,25.9,4.50,4.50
2021-01-04,53,25.5,3.20,3.20
2021-01-05,53,26.3,2.00,2.00
2021-01-06,63,26.0,13.70,13.70
2021-01-07,55,26.0,4.10,4.10
2021-01-08,61,25.9,2.60,2.60
2021-01-09,61,24.4,8.70,8.70
2021-01-10,55,24.7,6.00,6.00
2021-01-11,53,25.4,1.90,1.90
2021-01-12,61,23.6,13.20,13.20
2021-01-13,61,23.5,11.20,11.20
2021-01-14,53,23.9,4.30,4.30
2021-01-15,53,25.4,0.70,0.70
2021-01-16,51,26.4,0.20,0.20
2021-01-17,61,25.3,7.60,7.60
2021-01-18,63,23.7,29.70,29.70
2021-01-19,51,25.0,0.60,0.60
2021-01-20,51,25.8,1.20,1.20
2021-01-21,51,26.2,1.70,1.70
2021-01-22,51,26.4,0.70,0.70
2021-01-23,63,25.8,8.00,8.00
2021-01-24,53,25.5,1.70,1.70
2021-01-25,61,25.2,5.80,5.80
2021-01-26,63,24.6,16.10,16.10
2021-01-27,55,24.7,6.40,6.40
2021-01-28,55,24.5,6.10,6.10
2021-01-29,55,24.6,3.20,3.20
2021-01-30,61,25.1,6.30,6.30
2021-01-31,53,24.2,3.80,3.80
2021-02-01,63,24.8,11.70,11.70
2021-02-02,63,25.0,20.60,20.60
2021-02-03,63,25.0,24.00,24.00
2021-02-04,63,25.2,9.00,9.00
2021-02-05,51,25.9,0.90,0.90
2021-02-06,51,26.2,1.60,1.60
2021-02-07,63,26.2,4.30,4.30
2021-02-08,51,26.3,1.80,1.80
2021-02-09,53,26.4,3.40,3.40
2021-02-10,63,26.4,12.70,12.70
2021-02-11,63,26.0,6.80,6.80
2021-02-12,61,25.5,4.20,4.20
2021-02-13,55,26.0,4.10,4.10
2021-02-14,63,25.2,8.30,8.30
2021-02-15,53,25.5,3.10,3.10
2021-02-16,63,25.6,9.30,9.30
2021-02-17,63,25.5,12.40,12.40
2021-02-18,63,24.3,24.10,24.10
2021-02-19,51,25.2,0.20,0.20
2021-02-20,55,25.5,1.00,1.00
2021-02-21,51,25.9,1.30,1.30
2021-02-22,61,26.0,6.60,6.60
2021-02-23,61,26.0,6.20,6.20
2021-02-24,51,26.1,0.30,0.30
2021-02-25,53,26.2,4.00,4.00
2021-02-26,53,26.0,2.50,2.50
2021-02-27,51,26.6,2.00,2.00
2021-02-28,51,26.6,1.90,1.90
2021-03-01,63,25.9,6.50,6.50
2021-03-02,63,25.8,8.00,8.00
2021-03-03,61,26.0,9.40,9.40
2021-03-04,53,26.6,1.50,1.50
2021-03-05,63,26.1,8.90,8.90
2021-03-06,65,25.6,23.20,23.20
2021-03-07,65,24.7,100.80,100.80
2021-03-08,63,25.5,8.20,8.20
2021-03-09,63,25.5,4.00,4.00
2021-03-10,51,26.0,0.70,0.70
2021-03-11,63,26.1,9.30,9.30
2021-03-12,63,24.6,25.00,25.00
2021-03-13,61,25.5,4.10,4.10
2021-03-14,63,25.3,13.20,13.20
2021-03-15,63,25.3,8.50,8.50
2021-03-16,63,25.3,28.40,28.40
2021-03-17,63,25.4,16.80,16.80
2021-03-18,63,25.9,18.30,18.30
2021-03-19,63,26.0,12.70,12.70
2021-03-20,63,25.8,16.70,16.70
2021-03-21,63,26.2,28.00,28.00
2021-03-22,61,25.7,10.10,10.10
2021-03-23,63,25.9,13.40,13.40
2021-03-24,61,25.3,8.20,8.20
2021-03-25,63,25.1,6.70,6.70
2021-03-26,63,26.2,12.10,12.10
2021-03-27,63,25.3,24.40,24.40
2021-03-28,63,26.3,9.70,9.70
2021-03-29,63,26.2,16.50,16.50
2021-03-30,63,26.7,3.80,3.80
2021-03-31,61,26.8,3.20,3.20
2021-04-01,3,25.8,0.00,0.00
2021-04-02,53,26.8,3.20,3.20
2021-04-03,55,26.5,4.50,4.50
2021-04-04,61,26.7,6.10,6.10
2021-04-05,61,27.1,4.90,4.90
2021-04-06,63,26.7,5.10,5.10
2021-04-07,51,27.1,0.50,0.50
2021-04-08,61,26.5,4.00,4.00
2021-04-09,55,26.4,6.40,6.40
2021-04-10,61,25.2,10.60,10.60
2021-04-11,63,26.0,5.00,5.00
2021-04-12,55,25.9,4.00,4.00
2021-04-13,63,26.0,5.60,5.60
2021-04-14,63,25.6,10.90,10.90
2021-04-15,63,25.8,19.00,19.00
2021-04-16,63,25.6,6.90,6.90
2021-04-17,63,25.8,17.00,17.00
2021-04-18,55,25.2,7.60,7.60
2021-04-19,61,26.4,3.80,3.80
2021-04-20,63,25.7,7.70,7.70
2021-04-21,53,26.5,1.40,1.40
2021-04-22,63,25.7,21.40,21.40
2021-04-23,63,25.6,6.30,6.30
2021-04-24,2,26.8,0.00,0.00
2021-04-25,51,27.0,0.90,0.90
2021-04-26,51,26.5,1.00,1.00
2021-04-27,53,26.7,1.40,1.40
2021-04-28,51,26.5,0.70,0.70
2021-04-29,61,26.6,3.80,3.80
2021-04-30,63,25.4,11.90,11.90
2021-05-01,51,26.1,0.10,0.10
2021-05-02,63,26.0,6.40,6.40
2021-05-03,3,26.6,0.00,0.00
2021-05-04,63,26.5,12.80,12.80
2021-05-05,63,25.9,19.30,19.30
2021-05-06,53,26.2,4.70,4.70
2021-05-07,63,25.5,6.50,6.50
2021-05-08,55,26.6,1.70,1.70
2021-05-09,63,26.4,9.00,9.00
2021-05-10,51,27.1,0.60,0.60
2021-05-11,51,27.3,0.80,0.80
2021-05-12,63,26.8,6.70,6.70
2021-05-13,63,26.4,9.10,9.10
2021-05-14,63,26.5,7.40,7.40
2021-05-15,65,26.2,12.50,12.50
2021-05-16,63,26.4,9.40,9.40
2021-05-17,63,26.6,12.20,12.20
2021-05-18,55,26.0,2.80,2.80
2021-05-19,53,26.8,1.80,1.80
2021-05-20,55,26.5,1.90,1.90
2021-05-21,61,26.8,9.40,9.40
2021-05-22,61,25.5,11.60,11.60
2021-05-23,51,26.5,0.50,0.50
2021-05-24,1,27.2,0.00,0.00
2021-05-25,53,27.0,2.20,2.20
2021-05-26,63,26.5,5.40,5.40
2021-05-27,51,27.2,0.10,0.10
2021-05-28,61,26.9,3.80,3.80
2021-05-29,53,26.3,2.60,2.60
2021-05-30,51,26.7,0.40,0.40
2021-05-31,55,27.1,2.20,2.20
2021-06-01,51,27.1,1.00,1.00
2021-06-02,2,27.5,0.00,0.00
2021-06-03,2,27.5,0.00,0.00
2021-06-04,55,27.3,2.10,2.10
2021-06-05,53,26.9,2.10,2.10
2021-06-06,53,27.0,2.00,2.00
2021-06-07,51,27.1,0.10,0.10
2021-06-08,2,27.6,0.00,0.00
2021-06-09,2,27.5,0.00,0.00
2021-06-10,61,27.1,4.70,4.70
2021-06-11,53,26.0,1.10,1.10
2021-06-12,61,26.8,4.60,4.60
2021-06-13,63,25.8,5.90,5.90
2021-06-14,53,26.0,2.60,2.60
2021-06-15,53,26.1,2.10,2.10
2021-06-16,63,25.9,11.70,11.70
2021-06-17,61,25.8,5.00,5.00
2021-06-18,53,25.9,3.30,3.30
2021-06-19,3,26.2,0.00,0.00
2021-06-20,53,26.5,0.70,0.70
2021-06-21,53,26.4,0.60,0.60
2021-06-22,2,26.5,0.00,0.00
2021-06-23,55,26.3,3.20,3.20
2021-06-24,51,25.7,0.40,0.40
2021-06-25,61,26.1,6.60,6.60
2021-06-26,61,26.1,5.00,5.00
2021-06-27,51,26.5,0.10,0.10
2021-06-28,63,25.7,7.90,7.90
2021-06-29,63,25.5,13.80,13.80
2021-06-30,63,24.5,22.60,22.60
2021-07-01,51,25.1,0.40,0.40
2021-07-02,53,25.2,2.00,2.00
2021-07-03,51,26.1,0.20,0.20
2021-07-04,2,26.3,0.00,0.00
2021-07-05,1,26.9,0.00,0.00
2021-07-06,51,26.9,0.10,0.10
2021-07-07,51,26.6,0.10,0.10
2021-07-08,51,26.7,0.10,0.10
2021-07-09,3,27.2,0.00,0.00
2021-07-10,63,26.1,11.70,11.70
2021-07-11,61,25.0,14.00,14.00
2021-07-12,61,25.7,5.60,5.60
2021-07-13,61,25.2,10.60,10.60
2021-07-14,3,24.8,0.00,0.00
2021-07-15,3,26.4,0.00,0.00
2021-07-16,1,26.4,0.00,0.00
2021-07-17,51,26.7,0.10,0.10
2021-07-18,1,27.0,0.00,0.00
2021-07-19,51,27.2,0.80,0.80
2021-07-20,51,27.2,0.50,0.50
2021-07-21,51,27.1,0.30,0.30
2021-07-22,1,27.4,0.00,0.00
2021-07-23,63,27.2,12.90,12.90
2021-07-24,61,26.2,5.20,5.20
2021-07-25,0,27.1,0.00,0.00
2021-07-26,1,26.3,0.00,0.00
2021-07-27,2,26.2,0.00,0.00
2021-07-28,2,26.5,0.00,0.00
2021-07-29,1,27.7,0.00,0.00
2021-07-30,1,27.8,0.00,0.00
2021-07-31,2,28.4,0.00,0.00
2021-08-01,63,27.9,15.00,15.00
2021-08-02,63,26.5,23.50,23.50
2021-08-03,53,27.3,0.90,0.90
2021-08-04,53,27.1,1.40,1.40
2021-08-05,3,26.9,0.00,0.00
2021-08-06,63,26.9,5.00,5.00
2021-08-07,51,27.2,0.40,0.40
2021-08-08,51,27.9,0.20,0.20
2021-08-09,51,27.9,0.60,0.60
2021-08-10,53,27.0,1.90,1.90
2021-08-11,51,27.2,0.30,0.30
2021-08-12,2,27.9,0.00,0.00
2021-08-13,51,26.8,0.50,0.50
2021-08-14,63,26.4,9.50,9.50
2021-08-15,61,25.0,6.90,6.90
2021-08-16,51,26.1,1.00,1.00
2021-08-17,61,26.7,1.60,1.60
2021-08-18,53,26.0,2.30,2.30
2021-08-19,51,26.1,1.20,1.20
2021-08-20,63,24.8,25.20,25.20
2021-08-21,63,24.4,14.00,14.00
2021-08-22,61,25.5,2.30,2.30
2021-08-23,63,25.0,9.40,9.40
2021-08-24,53,25.9,1.60,1.60
2021-08-25,53,26.3,1.90,1.90
2021-08-26,51,26.6,0.50,0.50
2021-08-27,3,26.8,0.00,0.00
2021-08-28,3,27.2,0.00,0.00
2021-08-29,63,24.5,26.90,26.90
2021-08-30,63,24.8,11.90,11.90
2021-08-31,63,24.9,18.10,18.10
2021-09-01,63,24.8,14.70,14.70
2021-09-02,53,25.1,3.90,3.90
